account_id,signup_date,utm_source,utm_campaign,ref,account_type
ACC2456,2025-06-16,,Campaign_B,prevent,agency
ACC2457,2025-08-07,Referral,Campaign_B,,Normal
ACC2458,2025/08/01,Google Ads,Campaign_C,,AGENCY
ACC2459,07/15/2025,,Campaign_A,,AGENCY
ACC2460,07/15/2025,Referral,Campaign_A,,AGENCY
ACC2461,2025/08/01,Google Ads,Campaign_B,only,Normal
ACC2462,2025/08/01,Organic,Campaign_C,six,AGENCY
ACC2463,2025-06-18,Googel Ads,Campaign_A,,agency
ACC2464,07/15/2025,Google Ads,Campaign_B,southern,agency
ACC2465,2025-06-30,,Campaign_A,purpose,AGENCY
ACC2466,2025-07-10,Googel Ads,Campaign_C,,agency
ACC2467,2025-06-10,Referral,Campaign_A,,agency
ACC2468,2025/08/01,Googel Ads,Campaing_B,any,AGENCY
ACC2469,2025-07-23,Google Ads,Campaign_A,,Normal
ACC2470,2025/08/01,Google Ads,Campaign_B,number,AGENCY
ACC2471,2025/08/01,,Campaing_B,up,normal
ACC2472,2025/08/01,Google Ads,Campaign_C,,AGENCY
ACC2473,07/15/2025,LinkedIn,Campaign_A,,AGENCY
ACC2474,07/15/2025,Googel Ads,Campaign_A,,normal
ACC2475,07/15/2025,Googel Ads,Campaign_B,charge,normal
ACC2476,2025/08/01,Google Ads,Campaign_B,,agency
ACC2477,07/15/2025,Referral,Campaing_B,,AGENCY
ACC2478,2025-06-17,Google Ads,Campaign_A,strong,Normal
ACC2479,2025/08/01,,Campaign_C,,agency
ACC2480,07/15/2025,Googel Ads,Campaign_C,,Normal
ACC2481,2025/08/01,Googel Ads,Campaign_B,wrong,agency
ACC2482,2025/08/01,Google Ads,Campaing_B,,agency
ACC2483,2025/08/01,LinkedIn,Campaign_A,,agency
ACC2484,2025/08/01,,Campaing_B,,Normal
ACC2485,2025/08/01,Referral,Campaign_C,,Normal
ACC2486,07/15/2025,Google Ads,Campaing_B,total,normal
ACC2487,2025/08/01,LinkedIn,Campaing_B,,agency
ACC2488,2025/08/01,Referral,Campaing_B,employee,AGENCY
ACC2489,2025-06-17,Referral,Campaign_A,commercial,Normal
ACC2490,2025-06-03,LinkedIn,Campaign_C,,agency
ACC2491,07/15/2025,Google Ads,Campaign_A,magazine,agency
ACC2492,2025-06-26,Referral,Campaign_B,,agency
ACC2493,2025-06-17,LinkedIn,Campaign_C,let,normal
ACC2494,2025-08-15,Organic,Campaign_A,,agency
ACC2495,2025-06-28,Referral,Campaign_C,,agency
ACC2496,2025/08/01,Organic,Campaign_A,program,agency
ACC2497,2025-08-20,LinkedIn,Campaign_B,,AGENCY
ACC2498,07/15/2025,Googel Ads,Campaing_B,,agency
ACC2499,2025/08/01,Googel Ads,Campaign_B,,Normal
ACC2500,07/15/2025,LinkedIn,Campaign_A,,Normal
ACC2501,2025/08/01,Googel Ads,Campaing_B,say,normal
ACC2502,2025/08/01,Googel Ads,Campaign_A,major,AGENCY
ACC2503,2025/08/01,Googel Ads,Campaign_C,,AGENCY
ACC2504,2025/08/01,Referral,Campaing_B,,AGENCY
ACC2505,2025/08/01,Organic,Campaign_A,dark,agency
ACC2506,07/15/2025,LinkedIn,Campaing_B,person,Normal
ACC2507,07/15/2025,Googel Ads,Campaign_B,,Normal
ACC2508,2025-07-21,Google Ads,Campaign_C,,Normal
ACC2509,2025-06-21,Organic,Campaign_C,,AGENCY
ACC2510,07/15/2025,Referral,Campaing_B,,Normal
ACC2511,2025-07-05,Organic,Campaign_B,,normal
ACC2512,2025-07-03,Referral,Campaign_A,,agency
ACC2513,2025-06-09,Referral,Campaign_A,,agency
ACC2514,2025/08/01,Referral,Campaign_C,,Normal
ACC2515,2025/08/01,LinkedIn,Campaign_C,figure,Normal
ACC2516,07/15/2025,Organic,Campaing_B,,normal
ACC2517,2025/08/01,LinkedIn,Campaing_B,team,agency
ACC2518,2025-08-05,Organic,Campaign_B,,AGENCY
ACC2519,07/15/2025,Referral,Campaign_A,,agency
ACC2520,2025/08/01,Organic,Campaign_B,,AGENCY
ACC2521,2025-08-17,Referral,Campaign_B,,agency
ACC2522,2025/08/01,Google Ads,Campaing_B,,Normal
ACC2523,07/15/2025,Organic,Campaing_B,,Normal
ACC2524,2025-06-30,Googel Ads,Campaign_A,worker,agency
ACC2525,07/15/2025,Googel Ads,Campaing_B,,agency
ACC2526,2025-08-26,Googel Ads,Campaing_B,trade,AGENCY
ACC2527,2025/08/01,Organic,Campaign_C,box,agency
ACC2528,2025/08/01,LinkedIn,Campaign_A,,AGENCY
ACC2529,2025-06-03,Google Ads,Campaing_B,,agency
ACC2530,2025/08/01,Googel Ads,Campaign_A,,normal
ACC2531,2025-07-04,LinkedIn,Campaign_C,,AGENCY
ACC2532,2025-06-15,LinkedIn,Campaing_B,,normal
ACC2533,2025-07-06,LinkedIn,Campaign_B,,AGENCY
ACC2534,2025/08/01,Organic,Campaign_B,,Normal
ACC2535,2025/08/01,,Campaing_B,,agency
ACC2536,2025-06-01,Organic,Campaign_A,,agency
ACC2537,2025/08/01,Organic,Campaing_B,,normal
ACC2538,07/15/2025,,Campaing_B,,Normal
ACC2539,2025-07-06,Organic,Campaign_B,much,AGENCY
ACC2540,2025/08/01,LinkedIn,Campaign_A,,normal
ACC2541,2025-06-22,Referral,Campaign_C,,normal
ACC2542,2025/08/01,LinkedIn,Campaing_B,,normal
ACC2543,2025-08-30,Google Ads,Campaign_C,,AGENCY
ACC2544,2025-06-16,Googel Ads,Campaign_A,,normal
ACC2545,2025/08/01,,Campaing_B,,Normal
ACC2546,2025-08-07,Organic,Campaign_A,choose,Normal
ACC2547,2025-06-11,Referral,Campaing_B,,AGENCY
ACC2548,2025/08/01,,Campaign_B,,AGENCY
ACC2549,07/15/2025,LinkedIn,Campaign_B,country,normal
ACC2550,2025-06-17,Googel Ads,Campaing_B,scene,normal
ACC2551,2025-08-01,,Campaign_C,outside,AGENCY
ACC2552,2025-07-03,,Campaign_A,,agency
ACC2553,2025-07-11,,Campaign_A,,Normal
ACC2554,2025/08/01,Google Ads,Campaign_A,,agency
ACC2555,07/15/2025,LinkedIn,Campaign_B,but,normal
ACC2556,2025-07-09,Referral,Campaign_B,,normal
ACC2557,2025-06-21,,Campaign_B,,agency
ACC2558,2025/08/01,Google Ads,Campaign_C,,agency
ACC2559,2025/08/01,Organic,Campaing_B,staff,agency
ACC2560,07/15/2025,Referral,Campaign_B,drop,AGENCY
ACC2561,2025-07-30,Organic,Campaign_B,,agency
ACC2562,07/15/2025,,Campaign_C,summer,normal
ACC2563,07/15/2025,Referral,Campaing_B,send,agency
ACC2564,2025-06-23,Googel Ads,Campaign_C,,AGENCY
ACC2565,2025/08/01,LinkedIn,Campaign_C,notice,Normal
ACC2566,2025/08/01,Organic,Campaign_A,,normal
ACC2567,2025/08/01,Organic,Campaing_B,,agency
ACC2568,2025/08/01,Google Ads,Campaign_B,factor,normal
ACC2569,2025/08/01,Organic,Campaign_B,,normal
ACC2570,07/15/2025,Organic,Campaign_C,political,agency
ACC2571,2025/08/01,Google Ads,Campaign_B,,AGENCY
ACC2572,07/15/2025,LinkedIn,Campaign_C,,normal
ACC2573,07/15/2025,,Campaign_C,which,agency
ACC2574,07/15/2025,Referral,Campaign_B,than,normal
ACC2575,2025/08/01,LinkedIn,Campaign_B,,AGENCY
ACC2576,2025-07-18,Organic,Campaign_A,article,AGENCY
ACC2577,2025-06-07,Google Ads,Campaign_B,small,agency
ACC2578,2025/08/01,Googel Ads,Campaign_B,carry,normal
ACC2579,07/15/2025,Referral,Campaign_B,,agency
ACC2580,2025-06-23,Googel Ads,Campaign_B,,Normal
ACC2581,2025/08/01,LinkedIn,Campaign_C,,normal
ACC2582,07/15/2025,Organic,Campaing_B,Republican,AGENCY
ACC2583,2025/08/01,Googel Ads,Campaing_B,research,AGENCY
ACC2584,07/15/2025,Organic,Campaign_A,,agency
ACC2585,2025-07-21,Referral,Campaing_B,,Normal
ACC2586,07/15/2025,Googel Ads,Campaing_B,system,Normal
ACC2587,07/15/2025,LinkedIn,Campaign_B,bag,normal
ACC2588,2025/08/01,,Campaign_C,,AGENCY
ACC2589,07/15/2025,,Campaign_C,,AGENCY
ACC2590,2025/08/01,Google Ads,Campaing_B,risk,normal
ACC2591,2025/08/01,LinkedIn,Campaign_B,,Normal
ACC2592,2025/08/01,Referral,Campaing_B,,Normal
ACC2593,2025/08/01,Organic,Campaing_B,,agency
ACC2594,2025-06-23,Referral,Campaign_A,,agency
ACC2595,07/15/2025,,Campaign_B,,agency
ACC2596,2025/08/01,LinkedIn,Campaign_A,which,normal
ACC2597,07/15/2025,Organic,Campaign_A,,agency
ACC2598,2025-08-19,Organic,Campaign_C,,Normal
ACC2599,2025/08/01,,Campaing_B,,Normal
ACC2600,2025/08/01,Google Ads,Campaign_A,,Normal
ACC2601,07/15/2025,,Campaign_B,,AGENCY
ACC2602,2025-08-03,LinkedIn,Campaing_B,simple,normal
ACC2603,2025/08/01,Organic,Campaing_B,,Normal
ACC2604,2025-08-06,LinkedIn,Campaign_C,street,agency
ACC2605,2025-06-19,Googel Ads,Campaign_A,,agency
ACC2606,2025-06-17,,Campaign_B,suddenly,Normal
ACC2607,07/15/2025,Organic,Campaign_A,,agency
ACC2608,2025-06-08,Organic,Campaign_A,,normal
ACC2609,2025/08/01,LinkedIn,Campaing_B,,normal
ACC2610,07/15/2025,Google Ads,Campaign_A,interesting,agency
ACC2611,2025-07-18,Organic,Campaign_C,,AGENCY
ACC2612,2025/08/01,Organic,Campaign_C,,Normal
ACC2613,2025-08-30,Referral,Campaing_B,,normal
ACC2614,07/15/2025,Google Ads,Campaign_A,,AGENCY
ACC2615,2025-08-05,Google Ads,Campaign_A,,Normal
ACC2616,2025-08-26,Referral,Campaing_B,,AGENCY
ACC2617,2025/08/01,LinkedIn,Campaign_A,,Normal
ACC2618,07/15/2025,Google Ads,Campaign_C,,AGENCY
ACC2619,07/15/2025,Organic,Campaign_A,,AGENCY
ACC2620,07/15/2025,,Campaign_A,,AGENCY
ACC2621,2025-06-27,,Campaign_B,,normal
ACC2622,2025-06-12,Referral,Campaing_B,near,AGENCY
ACC2623,07/15/2025,,Campaign_B,thus,agency
ACC2624,2025/08/01,,Campaign_A,how,AGENCY
ACC2625,2025-08-30,LinkedIn,Campaign_C,,Normal
ACC2626,07/15/2025,,Campaing_B,,normal
ACC2627,2025/08/01,,Campaing_B,which,Normal
ACC2628,2025/08/01,Googel Ads,Campaign_A,,Normal
ACC2629,2025/08/01,,Campaing_B,,AGENCY
ACC2630,2025-08-13,Referral,Campaign_A,,normal
ACC2631,07/15/2025,,Campaign_B,,normal
ACC2632,2025-07-23,Referral,Campaing_B,,normal
ACC2633,2025/08/01,Googel Ads,Campaign_B,,AGENCY
ACC2634,07/15/2025,,Campaign_B,,agency
ACC2635,2025-06-10,Googel Ads,Campaing_B,,agency
ACC2636,07/15/2025,LinkedIn,Campaing_B,,AGENCY
ACC2637,07/15/2025,LinkedIn,Campaign_A,,Normal
ACC2638,2025/08/01,Google Ads,Campaign_C,,AGENCY
ACC2639,2025-07-28,Organic,Campaign_C,,AGENCY
ACC2640,07/15/2025,LinkedIn,Campaign_B,,agency
ACC2641,2025-08-03,LinkedIn,Campaing_B,,AGENCY
ACC2642,2025/08/01,LinkedIn,Campaign_A,,AGENCY
ACC2643,2025/08/01,Organic,Campaign_C,,AGENCY
ACC2644,2025/08/01,Referral,Campaign_C,,agency
ACC2645,2025/08/01,Organic,Campaign_A,card,Normal
ACC2646,2025/08/01,Google Ads,Campaign_C,,agency
ACC2647,07/15/2025,,Campaing_B,,agency
ACC2648,2025/08/01,LinkedIn,Campaign_A,,normal
ACC2649,2025-08-01,Organic,Campaing_B,,agency
ACC2650,2025-08-24,Referral,Campaing_B,get,normal
ACC2651,2025/08/01,,Campaign_C,,AGENCY
ACC2652,2025/08/01,,Campaing_B,improve,normal
ACC2653,07/15/2025,Organic,Campaign_C,,agency
ACC2654,07/15/2025,,Campaign_A,,AGENCY
ACC2655,2025/08/01,Organic,Campaign_C,light,normal
ACC2656,2025-06-11,Organic,Campaign_B,home,AGENCY
ACC2657,2025/08/01,Google Ads,Campaign_B,,AGENCY
ACC2658,2025/08/01,Organic,Campaign_C,,agency
ACC2659,2025-06-10,,Campaign_B,,normal
ACC2660,2025/08/01,Googel Ads,Campaing_B,eight,normal
ACC2661,2025-08-08,,Campaign_A,benefit,agency
ACC2662,07/15/2025,Referral,Campaign_A,civil,agency
ACC2663,2025/08/01,LinkedIn,Campaign_A,,Normal
ACC2664,2025-08-17,Google Ads,Campaign_A,,Normal
ACC2665,2025/08/01,LinkedIn,Campaing_B,,normal
ACC2666,2025-06-23,Googel Ads,Campaign_C,,AGENCY
ACC2667,07/15/2025,,Campaign_C,,Normal
ACC2668,2025/08/01,LinkedIn,Campaign_A,,normal
ACC2669,2025-06-22,LinkedIn,Campaign_C,nor,agency
ACC2670,2025-07-25,Googel Ads,Campaign_C,,agency
ACC2671,07/15/2025,Google Ads,Campaign_C,,AGENCY
ACC2672,2025-07-30,Organic,Campaing_B,evidence,Normal
ACC2673,2025/08/01,LinkedIn,Campaign_B,any,Normal
ACC2674,2025/08/01,,Campaign_B,,Normal
ACC2675,2025/08/01,Googel Ads,Campaign_B,,agency
ACC2676,07/15/2025,Organic,Campaign_A,,agency
ACC2677,2025-06-08,Googel Ads,Campaign_A,,AGENCY
ACC2678,2025/08/01,Google Ads,Campaign_C,,Normal
ACC2679,2025-06-14,Referral,Campaign_A,life,AGENCY
ACC2680,2025-08-29,Organic,Campaign_A,economic,agency
ACC2681,07/15/2025,Googel Ads,Campaing_B,future,Normal
ACC2682,07/15/2025,Googel Ads,Campaign_C,,normal
ACC2683,2025-08-21,Referral,Campaing_B,article,Normal
ACC2684,2025/08/01,Googel Ads,Campaing_B,,agency
ACC2685,2025/08/01,Googel Ads,Campaign_B,,agency
ACC2686,2025/08/01,,Campaign_C,woman,Normal
ACC2687,2025-08-04,,Campaing_B,,AGENCY
ACC2688,07/15/2025,Organic,Campaign_C,,AGENCY
ACC2689,2025/08/01,LinkedIn,Campaign_C,,normal
ACC2690,07/15/2025,Referral,Campaign_A,,normal
ACC2691,2025-06-07,Google Ads,Campaign_B,,normal
ACC2692,07/15/2025,Googel Ads,Campaing_B,relationship,AGENCY
ACC2693,2025/08/01,LinkedIn,Campaing_B,,normal
ACC2694,2025/08/01,LinkedIn,Campaign_A,,AGENCY
ACC2695,2025/08/01,Referral,Campaign_B,,normal
ACC2696,2025-07-26,,Campaign_B,different,normal
ACC2697,2025-07-04,Googel Ads,Campaign_C,change,AGENCY
ACC2698,2025-07-16,Referral,Campaign_A,,agency
ACC2699,2025-08-15,Referral,Campaign_C,,Normal
ACC2700,2025-06-25,,Campaing_B,west,Normal
ACC2701,2025/08/01,Googel Ads,Campaign_A,,AGENCY
ACC2702,2025-06-06,Googel Ads,Campaing_B,,Normal
ACC2703,2025-07-03,Referral,Campaign_B,,Normal
ACC2704,07/15/2025,Organic,Campaign_B,safe,agency
ACC2705,07/15/2025,Google Ads,Campaign_B,,Normal
ACC2706,07/15/2025,Referral,Campaign_C,,AGENCY
ACC2707,2025/08/01,Referral,Campaign_A,,AGENCY
ACC2708,07/15/2025,,Campaing_B,later,Normal
ACC2709,2025/08/01,LinkedIn,Campaign_A,assume,Normal
ACC2710,07/15/2025,Organic,Campaign_C,yard,agency
ACC2711,07/15/2025,,Campaign_C,thing,AGENCY
ACC2712,07/15/2025,,Campaign_B,,AGENCY
ACC2713,2025/08/01,Organic,Campaign_B,cut,normal
ACC2714,2025-08-12,LinkedIn,Campaign_C,,normal
ACC2715,2025-08-09,Google Ads,Campaign_C,,normal
ACC2716,07/15/2025,Referral,Campaing_B,skill,AGENCY
ACC2717,2025-06-23,,Campaign_B,affect,Normal
ACC2718,07/15/2025,,Campaign_B,,AGENCY
ACC2719,2025/08/01,Google Ads,Campaign_B,grow,agency
ACC2720,2025-06-21,Organic,Campaign_A,,agency
ACC2721,07/15/2025,Google Ads,Campaign_B,mean,normal
ACC2722,2025/08/01,Referral,Campaign_B,face,Normal
ACC2723,2025-07-09,Googel Ads,Campaing_B,,normal
ACC2724,07/15/2025,Referral,Campaign_C,,AGENCY
ACC2725,2025-06-23,LinkedIn,Campaign_A,Republican,normal
ACC2726,07/15/2025,LinkedIn,Campaign_C,,Normal
ACC2727,2025-08-22,Organic,Campaign_B,,AGENCY
ACC2728,07/15/2025,Google Ads,Campaign_A,,normal
ACC2729,2025-08-02,Referral,Campaign_C,,Normal
ACC2730,2025/08/01,Googel Ads,Campaign_C,recognize,Normal
ACC2731,07/15/2025,Google Ads,Campaign_A,since,normal
ACC2732,2025/08/01,LinkedIn,Campaign_B,,AGENCY
ACC2733,2025-08-24,Googel Ads,Campaign_C,,AGENCY
ACC2734,2025-08-30,Googel Ads,Campaign_B,eight,agency
ACC2735,2025/08/01,,Campaign_C,,Normal
ACC2736,07/15/2025,,Campaign_A,,normal
ACC2737,2025/08/01,Googel Ads,Campaign_A,clear,Normal
ACC2738,2025-08-03,Referral,Campaign_A,,normal
ACC2739,2025/08/01,LinkedIn,Campaing_B,,normal
ACC2740,2025/08/01,Organic,Campaing_B,,Normal
ACC2741,2025-06-19,LinkedIn,Campaign_B,,normal
ACC2742,2025/08/01,Organic,Campaign_C,,agency
ACC2743,07/15/2025,Googel Ads,Campaign_A,it,agency
ACC2744,2025-06-05,Referral,Campaign_A,,agency
ACC2745,07/15/2025,LinkedIn,Campaign_C,race,agency
ACC2746,2025-08-30,Googel Ads,Campaign_A,how,Normal
ACC2747,07/15/2025,Referral,Campaign_A,,Normal
ACC2748,07/15/2025,Googel Ads,Campaign_C,,normal
ACC2749,2025-07-27,Referral,Campaign_B,,Normal
ACC2750,2025-06-17,Googel Ads,Campaign_A,,AGENCY
ACC2751,07/15/2025,,Campaign_B,,agency
ACC2752,2025-06-30,Googel Ads,Campaing_B,ability,AGENCY
ACC2753,2025/08/01,Organic,Campaign_C,build,AGENCY
ACC2754,2025-06-09,Organic,Campaign_B,month,agency
ACC2755,2025/08/01,LinkedIn,Campaign_C,skill,Normal
ACC2756,2025-06-15,Organic,Campaign_B,star,agency
ACC2757,2025-06-07,Organic,Campaing_B,determine,agency
ACC2758,2025-08-06,Googel Ads,Campaign_A,,AGENCY
ACC2759,2025-06-02,,Campaign_A,direction,agency
ACC2760,07/15/2025,LinkedIn,Campaign_A,well,normal
ACC2761,07/15/2025,,Campaign_A,once,agency
ACC2762,2025/08/01,Organic,Campaign_B,,Normal
ACC2763,2025-07-14,Google Ads,Campaign_C,,normal
ACC2764,2025-06-02,Google Ads,Campaign_C,big,AGENCY
ACC2765,2025-06-13,Google Ads,Campaign_B,,AGENCY
ACC2766,2025/08/01,Referral,Campaign_B,,AGENCY
ACC2767,2025/08/01,Google Ads,Campaing_B,investment,normal
ACC2768,07/15/2025,Referral,Campaign_A,,Normal
ACC2769,2025-06-11,Google Ads,Campaign_B,many,AGENCY
ACC2770,2025/08/01,LinkedIn,Campaing_B,enough,Normal
ACC2771,07/15/2025,Referral,Campaign_A,,AGENCY
ACC2772,07/15/2025,,Campaign_A,difference,agency
ACC2773,2025-08-10,Referral,Campaign_B,,AGENCY
ACC2774,07/15/2025,Google Ads,Campaign_A,,AGENCY
ACC2775,07/15/2025,LinkedIn,Campaign_A,,agency
ACC2776,07/15/2025,Referral,Campaign_C,,AGENCY
ACC2777,07/15/2025,Googel Ads,Campaign_C,both,agency
ACC2778,2025/08/01,Organic,Campaing_B,,agency
ACC2779,2025/08/01,,Campaing_B,,agency
ACC2780,2025-08-03,Referral,Campaign_A,participant,normal
ACC2781,07/15/2025,LinkedIn,Campaign_A,speak,Normal
ACC2782,2025-07-03,Referral,Campaing_B,expert,AGENCY
ACC2783,2025-06-23,Google Ads,Campaign_B,compare,agency
ACC2784,2025-07-05,,Campaing_B,,normal
ACC2785,2025/08/01,Googel Ads,Campaign_A,,agency
ACC2786,07/15/2025,LinkedIn,Campaign_A,light,normal
ACC2787,07/15/2025,LinkedIn,Campaign_B,,agency
ACC2788,2025/08/01,Referral,Campaing_B,,Normal
ACC2789,2025/08/01,,Campaign_A,,normal
ACC2790,2025/08/01,Google Ads,Campaign_B,,agency
ACC2791,07/15/2025,,Campaing_B,,Normal
ACC2792,2025/08/01,Referral,Campaign_B,,agency
ACC2793,2025-06-25,Googel Ads,Campaing_B,success,agency
ACC2794,2025-07-07,LinkedIn,Campaing_B,spring,normal
ACC2795,07/15/2025,Organic,Campaign_C,,AGENCY
ACC2796,2025-08-15,Google Ads,Campaign_C,,AGENCY
ACC2797,2025-06-18,Google Ads,Campaign_A,,Normal
ACC2798,07/15/2025,LinkedIn,Campaign_A,body,agency
ACC2799,07/15/2025,LinkedIn,Campaign_B,,normal
ACC2800,2025-06-22,Googel Ads,Campaign_A,,AGENCY
ACC2801,07/15/2025,Google Ads,Campaign_C,actually,Normal
ACC2802,07/15/2025,Googel Ads,Campaign_B,,AGENCY
ACC2803,2025-08-06,,Campaign_A,,AGENCY
ACC2804,2025/08/01,Google Ads,Campaign_B,anyone,AGENCY
ACC2805,2025-07-14,Referral,Campaign_B,suggest,AGENCY
ACC2806,2025/08/01,Google Ads,Campaign_B,resource,agency
ACC2807,2025-08-09,Googel Ads,Campaign_C,,agency
ACC2808,07/15/2025,Googel Ads,Campaing_B,them,AGENCY
ACC2809,2025/08/01,Googel Ads,Campaign_A,once,AGENCY
ACC2810,2025-06-09,LinkedIn,Campaign_C,,normal
ACC2811,07/15/2025,Referral,Campaign_B,,agency
ACC2812,2025/08/01,Referral,Campaign_C,individual,normal
ACC2813,07/15/2025,Referral,Campaing_B,,AGENCY
ACC2814,2025-07-30,Google Ads,Campaing_B,attack,Normal
ACC2815,07/15/2025,Organic,Campaign_B,,Normal
ACC2816,2025/08/01,Referral,Campaign_C,can,AGENCY
ACC2817,07/15/2025,,Campaign_A,,normal
ACC2818,2025-08-07,,Campaign_A,create,normal
ACC2819,2025-06-27,Googel Ads,Campaing_B,you,agency
ACC2820,07/15/2025,,Campaign_A,,AGENCY
ACC2821,2025/08/01,Organic,Campaign_A,part,agency
ACC2822,07/15/2025,Organic,Campaign_B,,Normal
ACC2823,07/15/2025,Googel Ads,Campaing_B,national,AGENCY
ACC2824,07/15/2025,Google Ads,Campaign_B,,agency
ACC2825,07/15/2025,Googel Ads,Campaign_A,,AGENCY
ACC2826,07/15/2025,Organic,Campaing_B,fire,normal
ACC2827,2025-06-20,,Campaing_B,,Normal
ACC2828,2025-07-28,LinkedIn,Campaign_A,,AGENCY
ACC2829,2025/08/01,Organic,Campaing_B,,agency
ACC2830,07/15/2025,LinkedIn,Campaign_A,effort,AGENCY
ACC2831,07/15/2025,LinkedIn,Campaign_B,,AGENCY
ACC2832,2025/08/01,,Campaign_B,,AGENCY
ACC2833,2025/08/01,Googel Ads,Campaing_B,second,agency
ACC2834,2025/08/01,Googel Ads,Campaign_B,,Normal
ACC2835,07/15/2025,LinkedIn,Campaing_B,,normal
ACC2836,2025/08/01,Organic,Campaign_C,,normal
ACC2837,2025-08-29,,Campaing_B,,normal
ACC2838,2025/08/01,LinkedIn,Campaing_B,,agency
ACC2839,2025-07-25,Referral,Campaign_B,past,normal
ACC2840,07/15/2025,Google Ads,Campaign_C,,normal
ACC2841,2025/08/01,Organic,Campaing_B,,Normal
ACC2842,2025/08/01,Organic,Campaign_C,ability,agency
ACC2843,07/15/2025,LinkedIn,Campaign_B,,AGENCY
ACC2844,2025/08/01,,Campaing_B,,Normal
ACC2845,2025-08-03,Google Ads,Campaign_A,begin,normal
ACC2846,07/15/2025,Google Ads,Campaing_B,,normal
ACC2847,2025/08/01,Googel Ads,Campaign_A,,Normal
ACC2848,2025-08-17,LinkedIn,Campaing_B,,AGENCY
ACC2849,07/15/2025,Google Ads,Campaign_C,,AGENCY
ACC2850,2025/08/01,,Campaing_B,edge,Normal
ACC2851,2025/08/01,Referral,Campaign_C,,Normal
ACC2852,07/15/2025,,Campaign_B,break,AGENCY
ACC2853,2025-06-03,LinkedIn,Campaign_C,,Normal
ACC2854,2025/08/01,Organic,Campaign_B,,AGENCY
ACC2855,2025/08/01,Organic,Campaign_A,,AGENCY
ACC2856,2025/08/01,Organic,Campaign_B,,Normal
ACC2857,07/15/2025,LinkedIn,Campaign_A,,agency
ACC2858,2025/08/01,Googel Ads,Campaing_B,,Normal
ACC2859,2025-08-16,Referral,Campaign_B,reflect,normal
ACC2860,2025-06-03,,Campaign_B,race,normal
ACC2861,2025-07-23,,Campaign_B,,Normal
ACC2862,2025/08/01,LinkedIn,Campaign_C,out,agency
ACC2863,07/15/2025,Referral,Campaign_A,,normal
ACC2864,2025/08/01,Google Ads,Campaign_A,while,AGENCY
ACC2865,2025-08-24,Google Ads,Campaign_B,,Normal
ACC2866,2025-08-21,Google Ads,Campaing_B,,agency
ACC2867,07/15/2025,Google Ads,Campaing_B,firm,AGENCY
ACC2868,2025-08-27,LinkedIn,Campaing_B,,Normal
ACC2869,07/15/2025,LinkedIn,Campaign_B,,normal
ACC2870,2025/08/01,Googel Ads,Campaign_A,opportunity,Normal
ACC2871,07/15/2025,Googel Ads,Campaign_A,standard,Normal
ACC2872,2025-08-24,Googel Ads,Campaign_A,,normal
ACC2873,2025-07-18,LinkedIn,Campaign_C,establish,agency
ACC2874,2025-06-03,LinkedIn,Campaign_A,,agency
ACC2875,07/15/2025,LinkedIn,Campaign_A,,Normal
ACC2876,07/15/2025,Organic,Campaing_B,gun,Normal
ACC2877,2025/08/01,,Campaign_C,,normal
ACC2878,2025/08/01,Referral,Campaign_B,you,AGENCY
ACC2879,07/15/2025,Organic,Campaign_C,,normal
ACC2880,07/15/2025,LinkedIn,Campaign_C,,normal
ACC2881,2025-07-11,Googel Ads,Campaign_C,,AGENCY
ACC2882,2025/08/01,Googel Ads,Campaign_C,,normal
ACC2883,07/15/2025,Organic,Campaign_B,,agency
ACC2884,2025/08/01,Referral,Campaign_C,message,Normal
ACC2885,07/15/2025,,Campaign_A,,Normal
ACC2886,2025/08/01,Referral,Campaign_B,,normal
ACC2887,2025/08/01,LinkedIn,Campaign_B,cause,Normal
ACC2888,2025/08/01,Google Ads,Campaing_B,,AGENCY
ACC2889,07/15/2025,LinkedIn,Campaign_B,another,AGENCY
ACC2890,07/15/2025,Organic,Campaign_A,economy,AGENCY
ACC2891,07/15/2025,Googel Ads,Campaing_B,about,normal
ACC2892,2025/08/01,Googel Ads,Campaign_A,,Normal
ACC2893,07/15/2025,Google Ads,Campaign_A,,normal
ACC2894,2025-06-07,Organic,Campaign_C,,Normal
ACC2895,07/15/2025,Google Ads,Campaign_C,,normal
ACC2896,2025/08/01,Organic,Campaing_B,,normal
ACC2897,2025/08/01,Google Ads,Campaign_A,perform,normal
ACC2898,2025-08-15,Google Ads,Campaign_C,,AGENCY
ACC2899,2025-06-21,LinkedIn,Campaign_C,,normal
ACC2900,2025-08-25,Referral,Campaign_A,fast,normal
ACC2901,2025-08-26,Referral,Campaign_C,,AGENCY
ACC2902,2025-06-25,LinkedIn,Campaing_B,give,agency
ACC2903,2025-06-30,Googel Ads,Campaing_B,,AGENCY
ACC2904,2025/08/01,Googel Ads,Campaign_B,,AGENCY
ACC2905,07/15/2025,Referral,Campaing_B,too,normal
ACC2906,07/15/2025,,Campaign_A,,agency
ACC2907,2025/08/01,LinkedIn,Campaign_A,remember,AGENCY
ACC2908,2025-06-06,,Campaign_B,,AGENCY
ACC2909,2025-06-18,Referral,Campaign_B,,Normal
ACC2910,07/15/2025,,Campaing_B,,agency
ACC2911,2025-08-17,LinkedIn,Campaign_B,,AGENCY
ACC2912,2025/08/01,Googel Ads,Campaign_B,,agency
