account_id,signup_date,utm_source,utm_campaign,ref,account_type,month_year,status,renewal_count,conversion_flag,billing_cycle_end_date,trial_end_date,cancel_reason,status_new
ACC2699,2025-08-15,Referral,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2700,2025-06-25,Unknown,Campaign_B,west,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC2701,2025-08-01,Google Ads,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2702,2025-06-06,Google Ads,Campaign_B,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC2703,2025-07-03,Referral,Campaign_B,,Normal,2025-07,Active,,no,2025-06-05,2025-06-12,price,Active
ACC2704,2025-07-15,Organic,Campaign_B,safe,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2705,2025-07-15,Google Ads,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2706,2025-07-15,Referral,Campaign_C,,Agency,2025-07,Canceled,1.0,no,2025-07-15,2025-08-12,competitor,dropped after trial
ACC2707,2025-08-01,Referral,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2708,2025-07-15,Unknown,Campaign_B,later,Normal,2025-07,Trialing,1.0,yes,2025-08-28,2025-06-28,churned,Trialing
ACC2709,2025-08-01,LinkedIn,Campaign_A,assume,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2710,2025-07-15,Organic,Campaign_C,yard,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2711,2025-07-15,Unknown,Campaign_C,thing,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2712,2025-07-15,Unknown,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2713,2025-08-01,Organic,Campaign_B,cut,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2714,2025-08-12,LinkedIn,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2715,2025-08-09,Google Ads,Campaign_C,,Normal,2025-08,Canceled,,yes,2025-08-20,2025-07-04,,churned
ACC2716,2025-07-15,Referral,Campaign_B,skill,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2717,2025-06-23,Unknown,Campaign_B,affect,Normal,2025-06,Trialing,0.0,yes,2025-08-07,2025-08-09,price,Trialing
ACC2718,2025-07-15,Unknown,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2719,2025-08-01,Google Ads,Campaign_B,grow,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2720,2025-06-21,Organic,Campaign_A,,Agency,2025-06,Active,2.0,yes,2025-06-06,2025-06-26,,Active
ACC2721,2025-07-15,Google Ads,Campaign_B,mean,Normal,2025-07,Trialing,1.0,yes,2025-07-28,2025-06-08,price,Trialing
ACC2722,2025-08-01,Referral,Campaign_B,face,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2723,2025-07-09,Google Ads,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2724,2025-07-15,Referral,Campaign_C,,Agency,2025-07,Canceled,2.0,no,2025-06-14,2025-07-27,churned,dropped after trial
ACC2725,2025-06-23,LinkedIn,Campaign_A,Republican,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC2726,2025-07-15,LinkedIn,Campaign_C,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2727,2025-08-22,Organic,Campaign_B,,Agency,2025-08,Canceled,,no,2025-07-07,2025-08-12,price,dropped after trial
ACC2728,2025-07-15,Google Ads,Campaign_A,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2729,2025-08-02,Referral,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2730,2025-08-01,Google Ads,Campaign_C,recognize,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2731,2025-07-15,Google Ads,Campaign_A,since,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2732,2025-08-01,LinkedIn,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2733,2025-08-24,Google Ads,Campaign_C,,Agency,2025-08,Trialing,,no,2025-07-06,2025-06-24,churned,Trialing
ACC2734,2025-08-30,Google Ads,Campaign_B,eight,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2735,2025-08-01,Unknown,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2736,2025-07-15,Unknown,Campaign_A,,Normal,2025-07,Canceled,-1.0,no,2025-08-22,2025-07-01,,dropped after trial
ACC2737,2025-08-01,Google Ads,Campaign_A,clear,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2738,2025-08-03,Referral,Campaign_A,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2739,2025-08-01,LinkedIn,Campaign_B,,Normal,2025-08,Trialing,-1.0,no,2025-06-18,2025-08-20,competitor,Trialing
ACC2740,2025-08-01,Organic,Campaign_B,,Normal,2025-08,Active,-1.0,no,2025-06-30,2025-08-02,competitor,Active
ACC2741,2025-06-19,LinkedIn,Campaign_B,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC2742,2025-08-01,Organic,Campaign_C,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2743,2025-07-15,Google Ads,Campaign_A,it,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2744,2025-06-05,Referral,Campaign_A,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC2745,2025-07-15,LinkedIn,Campaign_C,race,Agency,2025-07,Active,1.0,no,2025-07-25,2025-08-13,,Active
ACC2746,2025-08-30,Google Ads,Campaign_A,how,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2747,2025-07-15,Referral,Campaign_A,,Normal,2025-07,Active,-1.0,yes,2025-06-02,2025-06-26,price,Active
ACC2748,2025-07-15,Google Ads,Campaign_C,,Normal,2025-07,Active,,no,2025-07-24,2025-06-17,churned,Active
ACC2749,2025-07-27,Referral,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2750,2025-06-17,Google Ads,Campaign_A,,Agency,2025-06,Canceled,,yes,2025-07-26,2025-06-26,churned,churned
ACC2751,2025-07-15,Unknown,Campaign_B,,Agency,2025-07,Canceled,2.0,no,2025-08-13,2025-08-24,competitor,dropped after trial
ACC2752,2025-06-30,Google Ads,Campaign_B,ability,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC2753,2025-08-01,Organic,Campaign_C,build,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2754,2025-06-09,Organic,Campaign_B,month,Agency,2025-06,Canceled,,yes,2025-07-10,2025-08-02,churned,churned
ACC2755,2025-08-01,LinkedIn,Campaign_C,skill,Normal,2025-08,Canceled,1.0,yes,2025-08-10,2025-06-26,churned,churned
ACC2756,2025-06-15,Organic,Campaign_B,star,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC2757,2025-06-07,Organic,Campaign_B,determine,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC2758,2025-08-06,Google Ads,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2759,2025-06-02,Unknown,Campaign_A,direction,Agency,2025-06,Active,-1.0,yes,2025-08-19,2025-07-02,churned,Active
ACC2760,2025-07-15,LinkedIn,Campaign_A,well,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2761,2025-07-15,Unknown,Campaign_A,once,Agency,2025-07,Active,0.0,no,2025-06-19,2025-08-21,churned,Active
ACC2762,2025-08-01,Organic,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2763,2025-07-14,Google Ads,Campaign_C,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2764,2025-06-02,Google Ads,Campaign_C,big,Agency,2025-06,Active,,no,2025-08-06,2025-06-26,price,Active
ACC2765,2025-06-13,Google Ads,Campaign_B,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC2766,2025-08-01,Referral,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2767,2025-08-01,Google Ads,Campaign_B,investment,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2768,2025-07-15,Referral,Campaign_A,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2769,2025-06-11,Google Ads,Campaign_B,many,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC2770,2025-08-01,LinkedIn,Campaign_B,enough,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2771,2025-07-15,Referral,Campaign_A,,Agency,2025-07,Trialing,0.0,no,2025-07-25,2025-07-11,churned,Trialing
ACC2772,2025-07-15,Unknown,Campaign_A,difference,Agency,2025-07,Active,,yes,2025-08-27,2025-06-10,price,Active
ACC2773,2025-08-10,Referral,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2774,2025-07-15,Google Ads,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2775,2025-07-15,LinkedIn,Campaign_A,,Agency,2025-07,Active,-1.0,no,2025-07-05,2025-07-05,,Active
ACC2776,2025-07-15,Referral,Campaign_C,,Agency,2025-07,Canceled,0.0,no,2025-07-04,2025-07-28,churned,dropped after trial
ACC2777,2025-07-15,Google Ads,Campaign_C,both,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2778,2025-08-01,Organic,Campaign_B,,Agency,2025-08,Active,1.0,yes,2025-08-19,2025-08-05,competitor,Active
ACC2779,2025-08-01,Unknown,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2780,2025-08-03,Referral,Campaign_A,participant,Normal,2025-08,Canceled,-1.0,no,2025-08-06,2025-08-25,churned,dropped after trial
ACC2781,2025-07-15,LinkedIn,Campaign_A,speak,Normal,2025-07,Canceled,,yes,2025-08-19,2025-06-18,,churned
ACC2782,2025-07-03,Referral,Campaign_B,expert,Agency,2025-07,Canceled,-1.0,no,2025-08-23,2025-06-22,price,dropped after trial
ACC2783,2025-06-23,Google Ads,Campaign_B,compare,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC2784,2025-07-05,Unknown,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2785,2025-08-01,Google Ads,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2786,2025-07-15,LinkedIn,Campaign_A,light,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2787,2025-07-15,LinkedIn,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2788,2025-08-01,Referral,Campaign_B,,Normal,2025-08,Canceled,0.0,yes,2025-07-25,2025-08-16,competitor,churned
ACC2789,2025-08-01,Unknown,Campaign_A,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2790,2025-08-01,Google Ads,Campaign_B,,Agency,2025-08,Trialing,,yes,2025-08-09,2025-06-13,competitor,Trialing
ACC2791,2025-07-15,Unknown,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2792,2025-08-01,Referral,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2793,2025-06-25,Google Ads,Campaign_B,success,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC2794,2025-07-07,LinkedIn,Campaign_B,spring,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2795,2025-07-15,Organic,Campaign_C,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2796,2025-08-15,Google Ads,Campaign_C,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2797,2025-06-18,Google Ads,Campaign_A,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC2798,2025-07-15,LinkedIn,Campaign_A,body,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2799,2025-07-15,LinkedIn,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2800,2025-06-22,Google Ads,Campaign_A,,Agency,2025-06,Canceled,1.0,no,2025-07-24,2025-06-20,competitor,dropped after trial
ACC2801,2025-07-15,Google Ads,Campaign_C,actually,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2802,2025-07-15,Google Ads,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2803,2025-08-06,Unknown,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2804,2025-08-01,Google Ads,Campaign_B,anyone,Agency,2025-08,Canceled,,yes,2025-06-12,2025-08-05,churned,churned
ACC2805,2025-07-14,Referral,Campaign_B,suggest,Agency,2025-07,Active,2.0,no,2025-06-29,2025-08-04,,Active
ACC2806,2025-08-01,Google Ads,Campaign_B,resource,Agency,2025-08,Canceled,0.0,no,2025-07-30,2025-06-30,price,dropped after trial
ACC2807,2025-08-09,Google Ads,Campaign_C,,Agency,2025-08,Canceled,-1.0,yes,2025-07-30,2025-07-16,,churned
ACC2808,2025-07-15,Google Ads,Campaign_B,them,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2809,2025-08-01,Google Ads,Campaign_A,once,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2810,2025-06-09,LinkedIn,Campaign_C,,Normal,2025-06,Canceled,,no,2025-06-14,2025-07-04,price,dropped after trial
ACC2811,2025-07-15,Referral,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2812,2025-08-01,Referral,Campaign_C,individual,Normal,2025-08,Canceled,2.0,yes,2025-08-29,2025-07-04,churned,churned
ACC2813,2025-07-15,Referral,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2814,2025-07-30,Google Ads,Campaign_B,attack,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2815,2025-07-15,Organic,Campaign_B,,Normal,2025-07,Trialing,,no,2025-08-20,2025-08-21,competitor,Trialing
ACC2816,2025-08-01,Referral,Campaign_C,can,Agency,2025-08,Trialing,2.0,no,2025-08-23,2025-06-30,,Trialing
ACC2817,2025-07-15,Unknown,Campaign_A,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2818,2025-08-07,Unknown,Campaign_A,create,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2819,2025-06-27,Google Ads,Campaign_B,you,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC2820,2025-07-15,Unknown,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2821,2025-08-01,Organic,Campaign_A,part,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2822,2025-07-15,Organic,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2823,2025-07-15,Google Ads,Campaign_B,national,Agency,2025-07,Canceled,-1.0,no,2025-06-09,2025-06-02,competitor,dropped after trial
ACC2824,2025-07-15,Google Ads,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2825,2025-07-15,Google Ads,Campaign_A,,Agency,2025-07,Canceled,,yes,2025-08-15,2025-08-22,churned,churned
ACC2826,2025-07-15,Organic,Campaign_B,fire,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2827,2025-06-20,Unknown,Campaign_B,,Normal,2025-06,Trialing,1.0,no,2025-06-26,2025-06-24,,Trialing
ACC2828,2025-07-28,LinkedIn,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2829,2025-08-01,Organic,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2830,2025-07-15,LinkedIn,Campaign_A,effort,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2831,2025-07-15,LinkedIn,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2832,2025-08-01,Unknown,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2833,2025-08-01,Google Ads,Campaign_B,second,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2834,2025-08-01,Google Ads,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2835,2025-07-15,LinkedIn,Campaign_B,,Normal,2025-07,Canceled,1.0,no,2025-06-30,2025-07-05,,dropped after trial
ACC2836,2025-08-01,Organic,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2837,2025-08-29,Unknown,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2838,2025-08-01,LinkedIn,Campaign_B,,Agency,2025-08,Active,,yes,2025-07-25,2025-06-15,price,Active
ACC2839,2025-07-25,Referral,Campaign_B,past,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2840,2025-07-15,Google Ads,Campaign_C,,Normal,2025-07,Canceled,-1.0,yes,2025-08-09,2025-08-24,churned,churned
ACC2841,2025-08-01,Organic,Campaign_B,,Normal,2025-08,Active,,no,2025-08-03,2025-06-29,,Active
ACC2842,2025-08-01,Organic,Campaign_C,ability,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2843,2025-07-15,LinkedIn,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2844,2025-08-01,Unknown,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2845,2025-08-03,Google Ads,Campaign_A,begin,Normal,2025-08,Active,0.0,yes,2025-08-19,2025-08-17,churned,Active
ACC2846,2025-07-15,Google Ads,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2847,2025-08-01,Google Ads,Campaign_A,,Normal,2025-08,Active,0.0,no,2025-08-24,2025-07-08,competitor,Active
ACC2848,2025-08-17,LinkedIn,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2849,2025-07-15,Google Ads,Campaign_C,,Agency,2025-07,Active,0.0,yes,2025-08-10,2025-06-19,price,Active
ACC2850,2025-08-01,Unknown,Campaign_B,edge,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2851,2025-08-01,Referral,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2852,2025-07-15,Unknown,Campaign_B,break,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2853,2025-06-03,LinkedIn,Campaign_C,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC2854,2025-08-01,Organic,Campaign_B,,Agency,2025-08,Canceled,-1.0,yes,2025-08-22,2025-06-17,competitor,churned
ACC2855,2025-08-01,Organic,Campaign_A,,Agency,2025-08,Canceled,0.0,no,2025-07-24,2025-08-06,,dropped after trial
ACC2856,2025-08-01,Organic,Campaign_B,,Normal,2025-08,Canceled,2.0,no,2025-08-01,2025-07-27,churned,dropped after trial
ACC2857,2025-07-15,LinkedIn,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2858,2025-08-01,Google Ads,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2859,2025-08-16,Referral,Campaign_B,reflect,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2860,2025-06-03,Unknown,Campaign_B,race,Normal,2025-06,Canceled,1.0,yes,2025-06-07,2025-07-09,,churned
ACC2861,2025-07-23,Unknown,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2862,2025-08-01,LinkedIn,Campaign_C,out,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2863,2025-07-15,Referral,Campaign_A,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2864,2025-08-01,Google Ads,Campaign_A,while,Agency,2025-08,Active,2.0,no,2025-07-02,2025-06-08,,Active
ACC2865,2025-08-24,Google Ads,Campaign_B,,Normal,2025-08,Canceled,1.0,no,2025-08-30,2025-08-05,churned,dropped after trial
ACC2866,2025-08-21,Google Ads,Campaign_B,,Agency,2025-08,Active,,yes,2025-06-05,2025-07-02,competitor,Active
ACC2867,2025-07-15,Google Ads,Campaign_B,firm,Agency,2025-07,Active,1.0,yes,2025-08-27,2025-08-13,competitor,Active
ACC2868,2025-08-27,LinkedIn,Campaign_B,,Normal,2025-08,Active,0.0,yes,2025-08-04,2025-08-05,,Active
ACC2869,2025-07-15,LinkedIn,Campaign_B,,Normal,2025-07,Active,1.0,yes,2025-07-08,2025-08-13,churned,Active
ACC2870,2025-08-01,Google Ads,Campaign_A,opportunity,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2871,2025-07-15,Google Ads,Campaign_A,standard,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2872,2025-08-24,Google Ads,Campaign_A,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2873,2025-07-18,LinkedIn,Campaign_C,establish,Agency,2025-07,Active,,yes,2025-06-13,2025-07-16,price,Active
ACC2874,2025-06-03,LinkedIn,Campaign_A,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC2875,2025-07-15,LinkedIn,Campaign_A,,Normal,2025-07,Trialing,1.0,no,2025-07-07,2025-08-08,,Trialing
ACC2876,2025-07-15,Organic,Campaign_B,gun,Normal,2025-07,Trialing,0.0,yes,2025-06-29,2025-08-06,,Trialing
ACC2877,2025-08-01,Unknown,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2878,2025-08-01,Referral,Campaign_B,you,Agency,2025-08,Canceled,-1.0,no,2025-06-05,2025-08-04,price,dropped after trial
ACC2879,2025-07-15,Organic,Campaign_C,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2880,2025-07-15,LinkedIn,Campaign_C,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2881,2025-07-11,Google Ads,Campaign_C,,Agency,2025-07,Active,-1.0,no,2025-08-21,2025-06-05,competitor,Active
ACC2882,2025-08-01,Google Ads,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2883,2025-07-15,Organic,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2884,2025-08-01,Referral,Campaign_C,message,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2885,2025-07-15,Unknown,Campaign_A,,Normal,2025-07,Active,,yes,2025-07-11,2025-06-04,,Active
ACC2886,2025-08-01,Referral,Campaign_B,,Normal,2025-08,Active,1.0,no,2025-08-09,2025-08-04,competitor,Active
ACC2887,2025-08-01,LinkedIn,Campaign_B,cause,Normal,2025-08,Active,0.0,yes,2025-06-21,2025-07-24,competitor,Active
ACC2888,2025-08-01,Google Ads,Campaign_B,,Agency,2025-08,Canceled,0.0,no,2025-06-13,2025-06-17,churned,dropped after trial
ACC2889,2025-07-15,LinkedIn,Campaign_B,another,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2890,2025-07-15,Organic,Campaign_A,economy,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2891,2025-07-15,Google Ads,Campaign_B,about,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2892,2025-08-01,Google Ads,Campaign_A,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2893,2025-07-15,Google Ads,Campaign_A,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2894,2025-06-07,Organic,Campaign_C,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC2895,2025-07-15,Google Ads,Campaign_C,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2896,2025-08-01,Organic,Campaign_B,,Normal,2025-08,Canceled,0.0,yes,2025-07-22,2025-07-07,competitor,churned
ACC2897,2025-08-01,Google Ads,Campaign_A,perform,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC2898,2025-08-15,Google Ads,Campaign_C,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2899,2025-06-21,LinkedIn,Campaign_C,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC2900,2025-08-25,Referral,Campaign_A,fast,Normal,2025-08,Trialing,0.0,yes,2025-06-23,2025-06-15,,Trialing
ACC2901,2025-08-26,Referral,Campaign_C,,Agency,2025-08,Trialing,,yes,2025-08-16,2025-07-21,churned,Trialing
ACC2902,2025-06-25,LinkedIn,Campaign_B,give,Agency,2025-06,Canceled,,yes,2025-08-11,2025-08-07,competitor,churned
ACC2903,2025-06-30,Google Ads,Campaign_B,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC2904,2025-08-01,Google Ads,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2905,2025-07-15,Referral,Campaign_B,too,Normal,2025-07,Active,,yes,2025-08-17,2025-06-15,churned,Active
ACC2906,2025-07-15,Unknown,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2907,2025-08-01,LinkedIn,Campaign_A,remember,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2908,2025-06-06,Unknown,Campaign_B,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC2909,2025-06-18,Referral,Campaign_B,,Normal,2025-06,Canceled,0.0,yes,2025-06-14,2025-07-16,competitor,churned
ACC2910,2025-07-15,Unknown,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2911,2025-08-17,LinkedIn,Campaign_B,,Agency,2025-08,Active,2.0,no,2025-08-07,2025-07-06,churned,Active
ACC2912,2025-08-01,Google Ads,Campaign_B,,Agency,2025-08,Trialing,,no,2025-06-08,2025-08-15,price,Trialing
ACC2913,2025-07-15,LinkedIn,Campaign_C,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2914,2025-06-14,Unknown,Campaign_A,whom,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC2915,2025-08-21,Referral,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC2916,2025-07-03,Google Ads,Campaign_A,,Agency,2025-07,Active,2.0,yes,2025-08-17,2025-07-04,competitor,Active
ACC2917,2025-07-15,Google Ads,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC2918,2025-07-15,Referral,Campaign_A,represent,Agency,2025-07,Trialing,2.0,yes,2025-07-13,2025-06-18,,Trialing
ACC2919,2025-07-15,LinkedIn,Campaign_C,activity,Agency,2025-07,Canceled,2.0,no,2025-07-13,2025-08-05,,dropped after trial
ACC2920,2025-07-15,Google Ads,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC2921,2025-06-10,Unknown,Campaign_B,hotel,Agency,2025-06,Trialing,0.0,yes,2025-06-10,2025-07-16,competitor,Trialing
ACC2922,2025-06-11,Google Ads,Campaign_C,you,Normal,2025-06,Not subscibed,,,,,,Not subscibed
